"LOCATION,""INDICATOR"",""SUBJECT"",""MEASURE"",""FREQUENCY"",""TIME"",""Value"",""Flag Codes"""
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-09"",4.5,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-10"",4.35,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-11"",4.16,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-12"",3.97,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-01"",4.02,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-02"",4.05,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-03"",3.98,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-04"",3.73,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-05"",3.56,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-06"",3.8,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-07"",3.75,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-08"",3.87,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-09"",3.94,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-10"",3.67,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-11"",3.6,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-12"",3.58,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-01"",3.67,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-02"",3.63,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-03"",3.4,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-04"",3.39,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-05"",3.08,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-06"",2.89,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-07"",2.82,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-08"",2.63,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-09"",2.45,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-10"",2.17,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-11"",2.15,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-12"",2.35,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-01"",1.96,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-02"",1.77,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-03"",1.61,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-04"",1.45,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-05"",2.02,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-06"",2.44,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-07"",2.47,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-08"",2.28,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-09"",2.32,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-10"",2.13,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-11"",2.19,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-12"",2.2,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-01"",2.04,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-02"",1.86,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-03"",1.92,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-04"",1.84,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-05"",1.82,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-06"",1.76,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-07"",1.69,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-08"",1.74,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-09"",1.77,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-10"",1.84,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-11"",2.07,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-12"",2.2,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-01"",2.15,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-02"",2.16,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-03"",2.11,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-04"",2.05,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-05"",2.16,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-06"",2.03,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-07"",1.97,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-08"",1.75,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-09"",1.72,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-10"",1.62,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-11"",1.6,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-12"",1.59,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-01"",1.55,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-02"",1.76,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-03"",1.64,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-04"",1.67,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-05"",1.88,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-06"",1.93,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-07"",2.16,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-08"",2.15,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-09"",2.21,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-10"",2.29,"
"ISR,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-11"",2.34,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2000-05"",5.4033,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2000-06"",5.2097,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2000-07"",5.2388,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2000-08"",5.3312,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2000-09"",5.3873,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2000-10"",5.2179,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2000-11"",5.0983,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2000-12"",4.9118,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-01"",4.8471,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-02"",4.8248,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-03"",4.703,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-04"",4.9468,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-05"",5.1153,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-06"",5.1951,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-07"",5.2037,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-08"",4.9854,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-09"",4.9876,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-10"",4.8253,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-11"",4.6271,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-12"",4.8928,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2002-01"",4.9171,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2002-02"",4.9251,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2002-03"",5.2202,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2002-04"",5.2331,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2002-05"",5.2689,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2002-06"",5.099,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2002-07"",5.0027,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2002-08"",4.746,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2002-09"",4.5006,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2002-10"",4.616,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2002-11"",4.6378,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2002-12"",4.5644,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2003-01"",4.3899,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2003-02"",4.2131,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2003-03"",4.3243,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2003-04"",4.4663,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2003-05"",4.2197,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2003-06"",4.1127,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2003-07"",4.4078,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2003-08"",4.604,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2003-09"",4.7132,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2003-10"",4.9071,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2003-11"",5.065,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2003-12"",4.896,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2004-01"",4.7875,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2004-02"",4.8056,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2004-03"",4.7088,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2004-04"",4.957,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2004-05"",5.1118,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2004-06"",5.2,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2004-07"",5.1083,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2004-08"",5.0071,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2004-09"",4.9109,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2004-10"",4.7683,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2004-11"",4.6903,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2004-12"",4.5316,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2005-01"",4.5419,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2005-02"",4.5884,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2005-03"",4.796,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2005-04"",4.6218,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2005-05"",4.4173,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2005-06"",4.2847,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2005-07"",4.3011,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2005-08"",4.3249,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2005-09"",4.2109,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2005-10"",4.3482,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2005-11"",4.3129,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2005-12"",4.2186,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2006-01"",4.0752,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2006-02"",4.1543,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2006-03"",4.3177,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2006-04"",4.5177,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2006-05"",4.6488,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2006-06"",4.6645,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2006-07"",4.656,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2006-08"",4.6535,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2006-09"",4.5522,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2006-10"",4.6155,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2006-11"",4.5452,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2006-12"",4.6195,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2007-01"",4.8694,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2007-02"",4.896,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2007-03"",4.8194,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2007-04"",5.0439,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2007-05"",5.1458,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2007-06"",5.4321,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2007-07"",5.4084,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2007-08"",5.1499,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2007-09"",4.9928,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2007-10"",4.9576,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2007-11"",4.7263,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2007-12"",4.6937,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-01"",4.4925,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-02"",4.6234,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-03"",4.445,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-04"",4.6432,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-05"",4.8683,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-06"",5.2103,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-07"",5.0494,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-08"",4.7267,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-09"",4.5701,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-10"",4.5789,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-11"",4.2571,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-12"",3.6238,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-01"",3.6699,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-02"",3.6899,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-03"",3.2497,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-04"",3.4072,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-05"",3.6206,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-06"",3.7221,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-07"",3.8238,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-08"",3.7142,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-09"",3.6566,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-10"",3.5699,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-11"",3.7592,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-12"",3.8871,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-01"",4.0025,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-02"",4.0624,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-03"",4.0915,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-04"",4.1007,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-05"",3.7772,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-06"",3.6007,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-07"",3.5087,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-08"",3.233,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-09"",3.1271,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-10"",3.0685,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-11"",3.311,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-12"",3.6098,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-01"",3.7273,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-02"",3.8799,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-03"",3.7386,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-04"",3.7619,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-05"",3.5053,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-06"",3.4144,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-07"",3.3137,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-08"",2.7833,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-09"",2.504,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-10"",2.529,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-11"",2.2917,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-12"",2.1828,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-01"",2.1104,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-02"",2.2191,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-03"",2.323,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-04"",2.2117,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-05"",1.9416,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-06"",1.7698,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-07"",1.6523,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-08"",1.6735,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-09"",1.7222,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-10"",1.7721,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-11"",1.7741,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-12"",1.8467,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-01"",2.0795,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-02"",2.1781,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-03"",1.9768,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-04"",1.7824,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-05"",1.9462,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-06"",2.3063,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-07"",2.471,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-08"",2.7088,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-09"",2.8443,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-10"",2.6784,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-11"",2.7598,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-12"",2.9458,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-01"",2.91,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-02"",2.8147,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-03"",2.7837,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-04"",2.7417,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-05"",2.6989,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-06"",2.7842,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-07"",2.7343,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-08"",2.5347,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-09"",2.4919,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-10"",2.2469,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-11"",2.1593,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-12"",1.9287,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-01"",1.589,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-02"",1.7365,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-03"",1.7941,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-04"",1.755,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-05"",2.0243,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-06"",2.1696,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-07"",2.1353,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-08"",1.9799,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-09"",1.8814,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-10"",1.846,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-11"",1.9779,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-12"",1.9234,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-01"",1.7833,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-02"",1.5032,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-03"",1.5434,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-04"",1.5688,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-05"",1.5366,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-06"",1.3105,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-07"",0.9569,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-08"",0.7421,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-09"",0.8243,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-10"",1.078,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-11"",1.3818,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-12"",1.4336,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-01"",1.4203,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-02"",1.3058,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-03"",1.194,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-04"",1.0789,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-05"",1.1175,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-06"",1.0846,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-07"",1.2713,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-08"",1.1241,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-09"",1.2436,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-10"",1.3816,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-11"",1.3299,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-12"",1.2781,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-01"",1.3931,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-02"",1.6034,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-03"",1.508,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-04"",1.5108,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-05"",1.5016,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-06"",1.4229,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-07"",1.3739,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-08"",1.3991,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-09"",1.5023,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-10"",1.5462,"
"GBR,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-11"",1.4506,"
"AUT,""LTINT"",""TOT"",""PC_PA"",""M"",""2000-05"",5.66,"
"AUT,""LTINT"",""TOT"",""PC_PA"",""M"",""2000-06"",5.52,"
"AUT,""LTINT"",""TOT"",""PC_PA"",""M"",""2000-07"",5.6,"
"AUT,""LTINT"",""TOT"",""PC_PA"",""M"",""2000-08"",5.54,"
"AUT,""LTINT"",""TOT"",""PC_PA"",""M"",""2000-09"",5.57,"
"AUT,""LTINT"",""TOT"",""PC_PA"",""M"",""2000-10"",5.52,"
"AUT,""LTINT"",""TOT"",""PC_PA"",""M"",""2000-11"",5.46,"
"AUT,""LTINT"",""TOT"",""PC_PA"",""M"",""2000-12"",5.21,"
"AUT,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-01"",5.1,"
"AUT,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-02"",5.1,"
"AUT,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-03"",5.01,"
"AUT,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-04"",5.16,"
"AUT,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-05"",5.34,"
"AUT,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-06"",5.27,"
"AUT,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-07"",5.29,"
"AUT,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-08"",5.1,"
"AUT,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-09"",5.08,"
"AUT,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-10"",4.85,"
"AUT,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-11"",4.7,"
"AUT,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-12"",4.95,"
"AUT,""LTINT"",""TOT"",""PC_PA"",""M"",""2002-01"",5.06,"
